514000,932000,0.282,0.236
516000,932000,0.282,0.235
518000,932000,0.279,0.244
520000,932000,0.290,0.250
522000,932000,0.283,0.209
524000,932000,0.281,0.180
526000,932000,0.288,0.163
528000,932000,0.269,0.156
530000,932000,0.249,0.147
532000,932000,0.217,0.133
534000,932000,0.216,0.114
536000,932000,0.219,0.103
538000,932000,0.219,0.103
540000,932000,0.241,0.094
542000,932000,0.245,0.091
544000,932000,0.247,0.118
546000,932000,0.246,0.118
548000,932000,0.254,0.112
550000,932000,0.254,0.101
552000,932000,0.259,0.097
554000,932000,0.264,0.099
556000,932000,0.274,0.098
558000,932000,0.280,0.097
560000,932000,0.291,0.102
562000,932000,0.309,0.106
564000,932000,0.317,0.121
566000,932000,0.318,0.120
568000,932000,0.318,0.119
570000,932000,0.318,0.118
572000,932000,0.321,0.120
574000,932000,0.321,0.117
576000,932000,0.321,0.116
578000,932000,0.322,0.115
580000,932000,0.328,0.110
582000,932000,0.328,0.109
584000,932000,0.328,0.108
586000,932000,0.341,0.107
588000,932000,0.342,0.106
590000,932000,0.342,0.105
592000,932000,0.298,0.137
594000,932000,0.209,0.165
596000,932000,0.163,0.144
598000,932000,0.139,0.165
600000,932000,0.142,0.158
602000,932000,0.149,0.156
604000,932000,0.182,0.166
606000,932000,0.183,0.164
608000,932000,0.179,0.162
610000,932000,0.176,0.164
612000,932000,0.166,0.174
614000,932000,0.155,0.184
616000,932000,0.130,0.183
618000,932000,0.116,0.188
620000,932000,0.115,0.189
622000,932000,0.114,0.190
624000,932000,0.109,0.087
626000,932000,0.118,-0.048
628000,932000,0.099,-0.038
630000,932000,0.091,-0.046
632000,932000,0.090,-0.055
634000,932000,0.069,-0.079
636000,932000,0.062,-0.043
638000,932000,0.065,-0.043
640000,932000,0.064,-0.052
642000,932000,0.065,-0.063
644000,932000,0.061,-0.077
646000,932000,0.048,-0.099
648000,932000,0.036,-0.122
650000,932000,0.042,-0.131
652000,932000,0.051,-0.134
654000,932000,0.048,-0.141
656000,932000,0.046,-0.149
658000,932000,0.047,-0.156
660000,932000,0.040,-0.147
662000,932000,0.038,-0.132
664000,932000,0.043,-0.141
666000,932000,0.041,-0.123
668000,932000,0.038,-0.131
670000,932000,0.053,-0.143
672000,932000,0.065,-0.151
674000,932000,0.099,-0.141
676000,932000,0.121,-0.132
678000,932000,0.140,-0.096
680000,932000,0.141,-0.085
682000,932000,0.146,-0.085
684000,932000,0.185,-0.080
686000,932000,0.208,-0.080
688000,932000,0.216,-0.080
690000,932000,0.179,-0.082
692000,932000,0.170,-0.111
694000,932000,0.153,-0.123
696000,932000,0.140,-0.130
698000,932000,0.124,-0.138
700000,932000,0.107,-0.144
702000,932000,0.088,-0.153
704000,932000,0.069,-0.163
706000,932000,0.054,-0.184
708000,932000,0.045,-0.211
710000,932000,0.032,-0.222
712000,932000,0.010,-0.229
714000,932000,0.004,-0.239
716000,932000,-0.019,-0.263
718000,932000,-0.008,-0.281
720000,932000,0.009,-0.306
722000,932000,0.015,-0.312
724000,932000,0.033,-0.318
726000,932000,0.045,-0.335
728000,932000,0.076,-0.363
730000,932000,0.086,-0.365
732000,932000,0.103,-0.379
734000,932000,0.109,-0.386
736000,932000,0.134,-0.385
738000,932000,0.139,-0.378
740000,932000,0.134,-0.379
742000,932000,0.140,-0.365
744000,932000,0.146,-0.357
746000,932000,0.162,-0.328
748000,932000,0.195,-0.311
750000,932000,0.200,-0.300
752000,932000,0.203,-0.287
754000,932000,0.202,-0.279
756000,932000,0.205,-0.269
758000,932000,0.207,-0.255
760000,932000,0.208,-0.244
762000,932000,0.206,-0.232
764000,932000,0.208,-0.221
766000,932000,0.212,-0.143
768000,932000,0.217,-0.049
770000,932000,0.198,-0.046
772000,932000,0.186,-0.040
774000,932000,0.185,-0.039
776000,932000,0.183,-0.039
778000,932000,0.173,-0.031
780000,932000,0.161,-0.019
782000,932000,0.154,-0.012
784000,932000,0.146,-0.009
786000,932000,0.126,0.007
788000,932000,0.121,0.014
790000,932000,0.117,0.017
792000,932000,0.122,0.018
794000,932000,0.120,0.019
796000,932000,0.104,0.011
798000,932000,0.108,0.006
800000,932000,0.108,0.011
802000,932000,0.107,0.008
804000,932000,0.107,0.008
806000,932000,0.106,0.007
808000,932000,0.111,0.039
810000,932000,0.114,0.039
812000,932000,0.114,0.044
814000,932000,0.114,0.044
816000,932000,0.118,0.045
818000,932000,0.105,0.034
820000,932000,0.077,0.028
822000,932000,0.076,0.029
824000,932000,0.065,0.034
826000,932000,0.059,0.039
828000,932000,0.052,0.056
830000,932000,0.052,0.057
832000,932000,0.051,0.051
834000,932000,0.050,0.054
836000,932000,0.036,0.016
838000,932000,0.036,0.012
840000,932000,0.026,0.022
842000,932000,0.024,0.021
844000,932000,0.014,0.020
846000,932000,0.003,0.022
848000,932000,-0.009,0.019
850000,932000,-0.026,-0.005
852000,932000,-0.031,-0.021
854000,932000,-0.039,-0.036
856000,932000,-0.045,-0.053
858000,932000,-0.047,-0.061
860000,932000,-0.047,-0.061
862000,932000,-0.041,-0.061
864000,932000,-0.037,-0.056
866000,932000,-0.031,-0.055
868000,932000,-0.028,-0.056
870000,932000,-0.024,-0.055
872000,932000,-0.019,-0.066
874000,932000,-0.021,-0.084
876000,932000,-0.026,-0.073
878000,932000,-0.020,-0.077
880000,932000,-0.019,-0.068
882000,932000,-0.013,-0.064
884000,932000,-0.006,-0.069
886000,932000,-0.006,-0.069
888000,932000,-0.005,-0.070
890000,932000,-0.005,-0.070
892000,932000,-0.005,-0.070
894000,932000,-0.007,-0.069
896000,932000,-0.006,-0.069
898000,932000,0.013,-0.082
900000,932000,0.010,-0.098
902000,932000,-0.002,-0.119
904000,932000,-0.001,-0.087
906000,932000,-0.001,-0.087
908000,932000,-0.002,-0.087
428000,934000,0.345,0.295
430000,934000,0.345,0.294
432000,934000,0.345,0.294
434000,934000,0.158,0.170
436000,934000,0.166,0.151
438000,934000,0.172,0.154
440000,934000,0.169,0.157
442000,934000,0.146,0.173
444000,934000,0.135,0.183
446000,934000,0.140,0.183
448000,934000,0.160,0.169
450000,934000,0.189,0.151
452000,934000,0.201,0.131
454000,934000,0.202,0.133
456000,934000,0.207,0.131
458000,934000,0.204,0.138
460000,934000,0.214,0.133
462000,934000,0.221,0.136
464000,934000,0.218,0.145
466000,934000,0.224,0.145
468000,934000,0.224,0.146
470000,934000,0.232,0.149
472000,934000,0.289,0.206
474000,934000,0.281,0.211
476000,934000,0.289,0.198
478000,934000,0.289,0.200
480000,934000,0.289,0.201
482000,934000,0.295,0.188
484000,934000,0.314,0.202
486000,934000,0.275,0.223
488000,934000,0.267,0.230
490000,934000,0.267,0.233
492000,934000,0.251,0.221
494000,934000,0.232,0.192
496000,934000,0.232,0.176
498000,934000,0.199,0.149
500000,934000,0.199,0.149
502000,934000,0.211,0.151
504000,934000,0.275,0.210
506000,934000,0.279,0.231
508000,934000,0.276,0.245
510000,934000,0.277,0.231
512000,934000,0.283,0.236
514000,934000,0.282,0.236
516000,934000,0.282,0.235
518000,934000,0.279,0.244
520000,934000,0.288,0.244
522000,934000,0.290,0.250
524000,934000,0.283,0.208
526000,934000,0.288,0.164
528000,934000,0.269,0.156
530000,934000,0.249,0.148
532000,934000,0.217,0.133
534000,934000,0.214,0.120
536000,934000,0.219,0.104
538000,934000,0.218,0.103
540000,934000,0.241,0.094
542000,934000,0.245,0.092
544000,934000,0.246,0.118
546000,934000,0.246,0.118
548000,934000,0.245,0.114
550000,934000,0.254,0.101
552000,934000,0.259,0.097
554000,934000,0.264,0.099
556000,934000,0.274,0.098
558000,934000,0.280,0.097
560000,934000,0.291,0.102
562000,934000,0.309,0.106
564000,934000,0.317,0.121
566000,934000,0.318,0.120
568000,934000,0.318,0.119
570000,934000,0.318,0.118
572000,934000,0.321,0.120
574000,934000,0.321,0.117
576000,934000,0.321,0.115
578000,934000,0.322,0.114
580000,934000,0.322,0.113
582000,934000,0.328,0.108
584000,934000,0.329,0.107
586000,934000,0.329,0.106
588000,934000,0.342,0.105
590000,934000,0.342,0.104
592000,934000,0.340,0.108
594000,934000,0.286,0.115
596000,934000,0.163,0.144
598000,934000,0.139,0.165
600000,934000,0.143,0.158
602000,934000,0.149,0.156
604000,934000,0.183,0.166
606000,934000,0.184,0.163
608000,934000,0.179,0.162
610000,934000,0.176,0.164
612000,934000,0.165,0.174
614000,934000,0.155,0.184
616000,934000,0.129,0.183
618000,934000,0.116,0.189
620000,934000,0.114,0.190
622000,934000,0.113,0.191
624000,934000,0.109,0.151
626000,934000,0.101,0.120
628000,934000,0.099,-0.035
630000,934000,0.091,-0.043
632000,934000,0.090,-0.052
634000,934000,0.065,-0.072
636000,934000,0.058,-0.036
638000,934000,0.065,-0.039
640000,934000,0.064,-0.050
642000,934000,0.065,-0.061
644000,934000,0.061,-0.076
646000,934000,0.048,-0.099
648000,934000,0.036,-0.122
650000,934000,0.042,-0.131
652000,934000,0.044,-0.136
654000,934000,0.049,-0.142
656000,934000,0.047,-0.151
658000,934000,0.049,-0.158
660000,934000,0.047,-0.166
662000,934000,0.044,-0.152
664000,934000,0.046,-0.144
666000,934000,0.048,-0.146
668000,934000,0.041,-0.133
670000,934000,0.054,-0.144
672000,934000,0.065,-0.150
674000,934000,0.086,-0.146
676000,934000,0.103,-0.134
678000,934000,0.139,-0.095
680000,934000,0.142,-0.085
682000,934000,0.147,-0.085
684000,934000,0.186,-0.080
686000,934000,0.209,-0.080
688000,934000,0.217,-0.080
690000,934000,0.203,-0.072
692000,934000,0.187,-0.087
694000,934000,0.162,-0.118
696000,934000,0.148,-0.125
698000,934000,0.131,-0.134
700000,934000,0.111,-0.144
702000,934000,0.089,-0.156
704000,934000,0.068,-0.163
706000,934000,0.048,-0.173
708000,934000,0.032,-0.195
710000,934000,0.025,-0.224
712000,934000,0.001,-0.230
714000,934000,-0.010,-0.239
716000,934000,-0.033,-0.238
718000,934000,-0.019,-0.271
720000,934000,0.001,-0.301
722000,934000,0.016,-0.315
724000,934000,0.034,-0.322
726000,934000,0.047,-0.337
728000,934000,0.067,-0.353
730000,934000,0.084,-0.363
732000,934000,0.098,-0.375
734000,934000,0.116,-0.385
736000,934000,0.118,-0.386
738000,934000,0.136,-0.383
740000,934000,0.138,-0.379
742000,934000,0.140,-0.368
744000,934000,0.158,-0.343
746000,934000,0.190,-0.326
748000,934000,0.196,-0.313
750000,934000,0.201,-0.300
752000,934000,0.205,-0.285
754000,934000,0.203,-0.276
756000,934000,0.207,-0.263
758000,934000,0.208,-0.250
760000,934000,0.209,-0.237
762000,934000,0.207,-0.224
764000,934000,0.229,-0.147
766000,934000,0.217,-0.049
768000,934000,0.218,-0.049
770000,934000,0.198,-0.046
772000,934000,0.187,-0.040
774000,934000,0.185,-0.039
776000,934000,0.183,-0.038
778000,934000,0.173,-0.031
780000,934000,0.161,-0.018
782000,934000,0.147,-0.008
784000,934000,0.146,-0.009
786000,934000,0.126,0.007
788000,934000,0.121,0.014
790000,934000,0.117,0.017
792000,934000,0.122,0.018
794000,934000,0.116,0.023
796000,934000,0.104,0.011
798000,934000,0.108,0.007
800000,934000,0.108,0.011
802000,934000,0.107,0.008
804000,934000,0.107,0.008
806000,934000,0.106,0.007
808000,934000,0.111,0.038
810000,934000,0.114,0.039
812000,934000,0.115,0.044
814000,934000,0.114,0.044
816000,934000,0.108,0.035
818000,934000,0.102,0.027
820000,934000,0.077,0.028
822000,934000,0.071,0.025
824000,934000,0.059,0.030
826000,934000,0.059,0.039
828000,934000,0.052,0.056
830000,934000,0.052,0.057
832000,934000,0.051,0.052
834000,934000,0.050,0.054
836000,934000,0.036,0.016
838000,934000,0.036,0.012
840000,934000,0.026,0.022
842000,934000,0.015,0.021
844000,934000,0.014,0.020
846000,934000,0.002,0.022
848000,934000,-0.009,0.019
850000,934000,-0.026,-0.005
852000,934000,-0.031,-0.022
854000,934000,-0.039,-0.036
856000,934000,-0.045,-0.053
858000,934000,-0.047,-0.061
860000,934000,-0.047,-0.061
862000,934000,-0.041,-0.061
864000,934000,-0.037,-0.056
866000,934000,-0.031,-0.055
868000,934000,-0.027,-0.057
870000,934000,-0.024,-0.055
872000,934000,-0.019,-0.066
874000,934000,-0.021,-0.084
876000,934000,-0.026,-0.073
878000,934000,-0.020,-0.077
880000,934000,-0.019,-0.068
882000,934000,-0.013,-0.064
884000,934000,-0.006,-0.069
886000,934000,-0.006,-0.069
888000,934000,-0.005,-0.070
890000,934000,-0.005,-0.070
892000,934000,-0.007,-0.068
894000,934000,-0.007,-0.069
896000,934000,-0.006,-0.069
898000,934000,0.013,-0.082
900000,934000,0.010,-0.098
902000,934000,-0.002,-0.118
904000,934000,-0.001,-0.087
906000,934000,-0.002,-0.087
908000,934000,-0.002,-0.087
428000,936000,0.345,0.295
430000,936000,0.345,0.295
432000,936000,0.345,0.295
434000,936000,0.158,0.170
436000,936000,0.167,0.151
438000,936000,0.173,0.154
440000,936000,0.170,0.157
442000,936000,0.147,0.173
444000,936000,0.136,0.184
446000,936000,0.141,0.184
448000,936000,0.160,0.169
450000,936000,0.190,0.149
452000,936000,0.201,0.132
454000,936000,0.202,0.133
456000,936000,0.207,0.132
458000,936000,0.205,0.139
460000,936000,0.211,0.122
462000,936000,0.218,0.125
464000,936000,0.215,0.134
466000,936000,0.220,0.133
468000,936000,0.221,0.134
470000,936000,0.229,0.137
472000,936000,0.284,0.192
474000,936000,0.276,0.198
476000,936000,0.288,0.179
478000,936000,0.284,0.187
480000,936000,0.284,0.188
482000,936000,0.289,0.175
484000,936000,0.308,0.189
486000,936000,0.270,0.209
488000,936000,0.263,0.216
490000,936000,0.262,0.218
492000,936000,0.247,0.206
494000,936000,0.228,0.179
496000,936000,0.228,0.162
498000,936000,0.196,0.136
500000,936000,0.196,0.136
502000,936000,0.208,0.137
504000,936000,0.270,0.196
506000,936000,0.274,0.218
508000,936000,0.271,0.231
510000,936000,0.274,0.218
512000,936000,0.278,0.223
514000,936000,0.277,0.222
516000,936000,0.277,0.222
518000,936000,0.275,0.230
520000,936000,0.283,0.230
522000,936000,0.285,0.235
524000,936000,0.285,0.216
526000,936000,0.276,0.180
528000,936000,0.264,0.144
530000,936000,0.245,0.136
532000,936000,0.213,0.122
534000,936000,0.211,0.109
536000,936000,0.213,0.099
538000,936000,0.215,0.092
540000,936000,0.237,0.083
542000,936000,0.241,0.081
544000,936000,0.242,0.108
546000,936000,0.242,0.107
548000,936000,0.241,0.103
550000,936000,0.242,0.093
552000,936000,0.254,0.087
554000,936000,0.259,0.088
556000,936000,0.269,0.088
558000,936000,0.275,0.087
560000,936000,0.286,0.092
562000,936000,0.289,0.090
564000,936000,0.312,0.110
566000,936000,0.312,0.109
568000,936000,0.312,0.108
570000,936000,0.313,0.107
572000,936000,0.315,0.109
574000,936000,0.316,0.105
576000,936000,0.316,0.104
578000,936000,0.316,0.103
580000,936000,0.316,0.101
582000,936000,0.322,0.096
584000,936000,0.323,0.095
586000,936000,0.323,0.093
588000,936000,0.335,0.093
590000,936000,0.336,0.091
592000,936000,0.333,0.095
594000,936000,0.282,0.102
596000,936000,0.197,0.114
598000,936000,0.135,0.143
600000,936000,0.142,0.147
602000,936000,0.148,0.145
604000,936000,0.181,0.155
606000,936000,0.182,0.153
608000,936000,0.177,0.151
610000,936000,0.174,0.153
612000,936000,0.163,0.163
614000,936000,0.153,0.173
616000,936000,0.128,0.172
618000,936000,0.114,0.177
620000,936000,0.113,0.178
622000,936000,0.111,0.179
624000,936000,0.104,0.190
626000,936000,0.101,0.171
628000,936000,0.089,0.067
630000,936000,0.085,-0.047
632000,936000,0.090,-0.056
634000,936000,0.064,-0.075
636000,936000,0.058,-0.038
638000,936000,0.061,-0.038
640000,936000,0.063,-0.052
642000,936000,0.065,-0.064
644000,936000,0.061,-0.080
646000,936000,0.041,-0.108
648000,936000,0.037,-0.126
650000,936000,0.042,-0.135
652000,936000,0.045,-0.140
654000,936000,0.043,-0.148
656000,936000,0.048,-0.155
658000,936000,0.050,-0.163
660000,936000,0.049,-0.171
662000,936000,0.052,-0.174
664000,936000,0.049,-0.150
666000,936000,0.052,-0.152
668000,936000,0.044,-0.138
670000,936000,0.056,-0.147
672000,936000,0.065,-0.151
674000,936000,0.086,-0.146
676000,936000,0.102,-0.134
678000,936000,0.138,-0.094
680000,936000,0.142,-0.086
682000,936000,0.149,-0.086
684000,936000,0.187,-0.082
686000,936000,0.208,-0.082
688000,936000,0.216,-0.082
690000,936000,0.205,-0.078
692000,936000,0.199,-0.076
694000,936000,0.177,-0.096
696000,936000,0.153,-0.121
698000,936000,0.136,-0.135
700000,936000,0.115,-0.147
702000,936000,0.091,-0.160
704000,936000,0.067,-0.172
706000,936000,0.045,-0.181
708000,936000,0.024,-0.192
710000,936000,0.011,-0.215
712000,936000,-0.013,-0.218
714000,936000,-0.018,-0.244
716000,936000,-0.030,-0.245
718000,936000,-0.030,-0.263
720000,936000,0.001,-0.304
722000,936000,0.016,-0.321
724000,936000,0.035,-0.328
726000,936000,0.052,-0.337
728000,936000,0.070,-0.352
730000,936000,0.080,-0.366
732000,936000,0.095,-0.372
734000,936000,0.121,-0.381
736000,936000,0.110,-0.390
738000,936000,0.133,-0.392
740000,936000,0.147,-0.380
742000,936000,0.162,-0.354
744000,936000,0.175,-0.345
746000,936000,0.179,-0.334
748000,936000,0.184,-0.320
750000,936000,0.188,-0.307
752000,936000,0.192,-0.291
754000,936000,0.191,-0.281
756000,936000,0.195,-0.268
758000,936000,0.197,-0.254
760000,936000,0.199,-0.241
762000,936000,0.209,-0.198
764000,936000,0.220,-0.108
766000,936000,0.207,-0.073
768000,936000,0.208,-0.072
770000,936000,0.187,-0.064
772000,936000,0.183,-0.062
774000,936000,0.179,-0.057
776000,936000,0.176,-0.055
778000,936000,0.169,-0.048
780000,936000,0.156,-0.034
782000,936000,0.143,-0.022
784000,936000,0.136,-0.020
786000,936000,0.124,-0.006
788000,936000,0.119,0.001
790000,936000,0.116,0.005
792000,936000,0.120,0.007
794000,936000,0.115,0.012
796000,936000,0.104,0.001
798000,936000,0.107,-0.004
800000,936000,0.107,0.001
802000,936000,0.107,-0.002
804000,936000,0.106,-0.002
806000,936000,0.106,-0.002
808000,936000,0.110,0.028
810000,936000,0.113,0.029
812000,936000,0.113,0.033
814000,936000,0.113,0.034
816000,936000,0.107,0.025
818000,936000,0.101,0.017
820000,936000,0.077,0.017
822000,936000,0.071,0.015
824000,936000,0.059,0.020
826000,936000,0.063,0.041
828000,936000,0.053,0.046
830000,936000,0.052,0.047
832000,936000,0.051,0.054
834000,936000,0.051,0.045
836000,936000,0.037,0.007
838000,936000,0.043,0.018
840000,936000,0.027,0.014
842000,936000,0.016,0.013
844000,936000,0.005,0.014
846000,936000,-0.007,0.015
848000,936000,-0.014,0.014
850000,936000,-0.024,-0.012
852000,936000,-0.029,-0.028
854000,936000,-0.037,-0.043
856000,936000,-0.043,-0.059
858000,936000,-0.045,-0.067
860000,936000,-0.046,-0.067
862000,936000,-0.039,-0.067
864000,936000,-0.035,-0.061
866000,936000,-0.029,-0.060
868000,936000,-0.026,-0.062
870000,936000,-0.024,-0.064
872000,936000,-0.017,-0.071
874000,936000,-0.020,-0.089
876000,936000,-0.025,-0.078
878000,936000,-0.019,-0.082
880000,936000,-0.018,-0.072
882000,936000,-0.003,-0.070
884000,936000,-0.005,-0.074
886000,936000,-0.005,-0.074
888000,936000,-0.004,-0.074
890000,936000,-0.004,-0.074
892000,936000,-0.006,-0.073
894000,936000,-0.006,-0.073
896000,936000,-0.005,-0.073
898000,936000,0.016,-0.094
